"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Gene.ID"
"8148951"	"8.54e-01"	"7.96e-01"	"-0.259449"	"-6.741337"	"-0.0135399"	"ZNF252P-AS1"	"ZNF252P antisense RNA 1"	"286103"
"8093826"	"8.54e-01"	"7.96e-01"	"-0.259437"	"-6.74134"	"-0.0164615"	"ADRA2C"	"adrenoceptor alpha 2C"	"152"
"8130470"	"8.54e-01"	"7.96e-01"	"0.259104"	"-6.741426"	"0.0175671"	""	""	""
"7937890"	"8.54e-01"	"7.96e-01"	"-0.25907"	"-6.741435"	"-0.0136063"	""	""	""
"7970031"	"8.54e-01"	"7.96e-01"	"0.258873"	"-6.741486"	"0.0118441"	""	""	""
"8050352"	"8.54e-01"	"7.97e-01"	"-0.258377"	"-6.741614"	"-0.0135035"	"NTSR2"	"neurotensin receptor 2"	"23620"
"8098465"	"8.54e-01"	"7.97e-01"	"0.258108"	"-6.741683"	"0.0103727"	"FAM92A1P2"	"family with sequence similarity 92, member A3"	"403315"
"7912595"	"8.54e-01"	"7.97e-01"	"-0.258091"	"-6.741688"	"-0.015722"	"PRAMEF14///PRAMEF34P///PRAMEF36P///PRAMEF2///PRAMEF1"	"PRAME family member 14///PRAME family member 34, pseudogene///PRAME family member 36, pseudogene///PRAME family member 2///PRAME family member 1"	"729528///649324///645354///65122///65121"
"7912610"	"8.54e-01"	"7.97e-01"	"-0.258091"	"-6.741688"	"-0.015722"	"PRAMEF14///PRAMEF34P///PRAMEF36P///PRAMEF2///PRAMEF1"	"PRAME family member 14///PRAME family member 34, pseudogene///PRAME family member 36, pseudogene///PRAME family member 2///PRAME family member 1"	"729528///649324///645354///65122///65121"
"8073032"	"8.55e-01"	"7.97e-01"	"0.25783"	"-6.741755"	"0.0224337"	"TOMM22"	"translocase of outer mitochondrial membrane 22"	"56993"
"8002706"	"8.55e-01"	"7.97e-01"	"0.257735"	"-6.741779"	"0.0132938"	"C16orf47"	"chromosome 16 open reading frame 47"	"388289"
"8019181"	"8.55e-01"	"7.97e-01"	"0.257728"	"-6.741781"	"0.0124026"	"LOC100130370"	"uncharacterized LOC100130370"	"100130370"
"8127128"	"8.55e-01"	"7.97e-01"	"0.257678"	"-6.741794"	"0.0122364"	"LOC105375092"	"uncharacterized LOC105375092"	"105375092"
"8128245"	"8.55e-01"	"7.98e-01"	"-0.257293"	"-6.741893"	"-0.0255863"	""	""	""
"7923885"	"8.55e-01"	"7.98e-01"	"0.257187"	"-6.74192"	"0.0168708"	"C1orf147"	"chromosome 1 open reading frame 147"	"574431"
"7911199"	"8.55e-01"	"7.98e-01"	"0.256694"	"-6.742046"	"0.0164478"	"GCSAML"	"germinal center associated signaling and motility like"	"148823"
"8065351"	"8.56e-01"	"7.98e-01"	"0.256496"	"-6.742097"	"0.018503"	""	""	""
"8083409"	"8.56e-01"	"7.98e-01"	"0.256439"	"-6.742112"	"0.0237707"	"AADACL2"	"arylacetamide deacetylase like 2"	"344752"
"7895429"	"8.56e-01"	"7.98e-01"	"0.256216"	"-6.742169"	"0.0320594"	""	""	""
"8012473"	"8.56e-01"	"7.98e-01"	"0.256216"	"-6.742169"	"0.0120109"	"RNF222"	"ring finger protein 222"	"643904"
"8033151"	"8.56e-01"	"7.99e-01"	"0.255845"	"-6.742264"	"0.0149653"	"ACER1"	"alkaline ceramidase 1"	"125981"
"8028984"	"8.56e-01"	"7.99e-01"	"-0.255566"	"-6.742335"	"-0.0177519"	"CYP2F1"	"cytochrome P450 family 2 subfamily F member 1"	"1572"
"7950447"	"8.56e-01"	"7.99e-01"	"0.255548"	"-6.74234"	"0.0282204"	"XRRA1"	"X-ray radiation resistance associated 1"	"143570"
"8107162"	"8.56e-01"	"7.99e-01"	"-0.255544"	"-6.74234"	"-0.014178"	""	""	""
"8166127"	"8.56e-01"	"7.99e-01"	"-0.255527"	"-6.742345"	"-0.009943"	"GLRA2"	"glycine receptor alpha 2"	"2742"
"7906197"	"8.56e-01"	"7.99e-01"	"-0.255449"	"-6.742365"	"-0.0123143"	"HAPLN2"	"hyaluronan and proteoglycan link protein 2"	"60484"
"7931643"	"8.56e-01"	"7.99e-01"	"-0.25543"	"-6.742369"	"-0.0193442"	"CYP2E1"	"cytochrome P450 family 2 subfamily E member 1"	"1571"
"8073842"	"8.56e-01"	"7.99e-01"	"0.255326"	"-6.742396"	"0.0173455"	"TTC38"	"tetratricopeptide repeat domain 38"	"55020"
"8020453"	"8.56e-01"	"7.99e-01"	"0.255102"	"-6.742453"	"0.0235877"	""	""	""
"8095767"	"8.56e-01"	"7.99e-01"	"0.255066"	"-6.742462"	"0.0110683"	"C4orf26"	"chromosome 4 open reading frame 26"	"152816"
"8141358"	"8.57e-01"	"8.00e-01"	"-0.254577"	"-6.742586"	"-0.0248148"	""	""	""
"8086981"	"8.57e-01"	"8.00e-01"	"0.254514"	"-6.742603"	"0.013282"	"UCN2"	"urocortin 2"	"90226"
"7895674"	"8.57e-01"	"8.00e-01"	"0.254502"	"-6.742606"	"0.0266004"	""	""	""
"7893216"	"8.57e-01"	"8.00e-01"	"0.254445"	"-6.74262"	"0.0367036"	""	""	""
"7966259"	"8.57e-01"	"8.00e-01"	"0.25442"	"-6.742626"	"0.019385"	"GLTP"	"glycolipid transfer protein"	"51228"
"7931216"	"8.57e-01"	"8.00e-01"	"-0.254358"	"-6.742642"	"-0.0209243"	"FAM175B"	"family with sequence similarity 175 member B"	"23172"
"8125919"	"8.57e-01"	"8.00e-01"	"-0.25433"	"-6.742649"	"-0.0543113"	"FKBP5///LOC285847///FKBP5"	"FK506 binding protein 5///uncharacterized LOC285847///FK506 binding protein 5"	"2289///285847///2289"
"7894182"	"8.57e-01"	"8.00e-01"	"-0.254143"	"-6.742697"	"-0.0411281"	""	""	""
"7982868"	"8.57e-01"	"8.00e-01"	"0.254092"	"-6.74271"	"0.0143715"	"CHAC1"	"ChaC glutathione specific gamma-glutamylcyclotransferase 1"	"79094"
"8047161"	"8.57e-01"	"8.00e-01"	"0.25385"	"-6.742771"	"0.031951"	"NABP1"	"nucleic acid binding protein 1"	"64859"
"8117849"	"8.57e-01"	"8.00e-01"	"0.253758"	"-6.742794"	"0.0152241"	"TRIM15"	"tripartite motif containing 15"	"89870"
"8177760"	"8.57e-01"	"8.00e-01"	"0.253758"	"-6.742794"	"0.0152241"	"TRIM15"	"tripartite motif containing 15"	"89870"
"8179070"	"8.57e-01"	"8.00e-01"	"0.253758"	"-6.742794"	"0.0152241"	"TRIM15"	"tripartite motif containing 15"	"89870"
"8077238"	"8.57e-01"	"8.00e-01"	"0.253747"	"-6.742797"	"0.0193146"	"D2HGDH"	"D-2-hydroxyglutarate dehydrogenase"	"728294"
"8083301"	"8.57e-01"	"8.00e-01"	"0.253692"	"-6.742811"	"0.011782"	"TM4SF4"	"transmembrane 4 L six family member 4"	"7104"
"8030899"	"8.57e-01"	"8.00e-01"	"0.253669"	"-6.742817"	"0.0161478"	"ZNF766"	"zinc finger protein 766"	"90321"
"7976856"	"8.57e-01"	"8.00e-01"	"0.253602"	"-6.742834"	"0.0191119"	"MIR410"	"microRNA 410"	"574434"
"8066641"	"8.57e-01"	"8.00e-01"	"0.253535"	"-6.742851"	"0.012627"	"ZNF335"	"zinc finger protein 335"	"63925"
"7978909"	"8.57e-01"	"8.01e-01"	"0.253199"	"-6.742936"	"0.0170444"	""	""	""
"7937823"	"8.58e-01"	"8.01e-01"	"0.252814"	"-6.743033"	"0.0153937"	"KCNQ1"	"potassium voltage-gated channel subfamily Q member 1"	"3784"
"7893659"	"8.58e-01"	"8.01e-01"	"0.2528"	"-6.743036"	"0.0243732"	""	""	""
"8104124"	"8.58e-01"	"8.01e-01"	"0.252615"	"-6.743083"	"0.0208398"	"FRG2C///FRG2EP///FRG2///FRG2B"	"FSHD region gene 2 family member C///FSHD region gene 2 family member E, pseudogene///FSHD region gene 2///FSHD region gene 2 family member B"	"100288801///647476///448831///441581"
"7978351"	"8.58e-01"	"8.01e-01"	"-0.252533"	"-6.743104"	"-0.0200564"	"CTSG"	"cathepsin G"	"1511"
"8025858"	"8.58e-01"	"8.01e-01"	"-0.252492"	"-6.743114"	"-0.0122219"	"TSPAN16"	"tetraspanin 16"	"26526"
"7896489"	"8.58e-01"	"8.01e-01"	"0.252382"	"-6.743142"	"0.0504839"	""	""	""
"7909967"	"8.58e-01"	"8.01e-01"	"-0.252207"	"-6.743186"	"-0.0273602"	"CAPN2"	"calpain 2"	"824"
"8092931"	"8.58e-01"	"8.02e-01"	"0.252034"	"-6.743229"	"0.0167534"	""	""	""
"8162466"	"8.58e-01"	"8.02e-01"	"0.252033"	"-6.74323"	"0.0152664"	"FAM120AOS"	"family with sequence similarity 120A opposite strand"	"158293"
"7902043"	"8.58e-01"	"8.02e-01"	"-0.252028"	"-6.743231"	"-0.0223059"	"DNAJC6"	"DnaJ heat shock protein family (Hsp40) member C6"	"9829"
"7921222"	"8.58e-01"	"8.02e-01"	"0.251765"	"-6.743297"	"0.0147909"	"ETV3L"	"ETS variant 3 like"	"440695"
"8159967"	"8.58e-01"	"8.02e-01"	"0.251526"	"-6.743357"	"0.0169783"	""	""	""
"7916566"	"8.59e-01"	"8.02e-01"	"-0.251322"	"-6.743408"	"-0.0110839"	""	""	""
"7896030"	"8.59e-01"	"8.02e-01"	"-0.251106"	"-6.743462"	"-0.0214516"	""	""	""
"8148463"	"8.59e-01"	"8.02e-01"	"0.250981"	"-6.743493"	"0.0151949"	"C8orf17"	"chromosome 8 open reading frame 17"	"100507249"
"8132832"	"8.59e-01"	"8.02e-01"	"-0.250893"	"-6.743516"	"-0.0175053"	"DDC-AS1"	"DDC antisense RNA 1"	"100129427"
"8147693"	"8.59e-01"	"8.03e-01"	"-0.250832"	"-6.743531"	"-0.0164284"	"NACAP1"	"nascent polypeptide associated complex alpha subunit pseudogene 1"	"83955"
"7917148"	"8.59e-01"	"8.03e-01"	"-0.250725"	"-6.743558"	"-0.0266038"	"AIDA"	"axin interactor, dorsalization associated"	"64853"
"8035494"	"8.59e-01"	"8.03e-01"	"0.250699"	"-6.743564"	"0.0142919"	"FKBP8"	"FK506 binding protein 8"	"23770"
"8092295"	"8.59e-01"	"8.03e-01"	"0.25053"	"-6.743606"	"0.0203022"	"CCDC39"	"coiled-coil domain containing 39"	"339829"
"7895529"	"8.59e-01"	"8.03e-01"	"0.250508"	"-6.743612"	"0.0288954"	""	""	""
"7898405"	"8.59e-01"	"8.03e-01"	"0.250414"	"-6.743635"	"0.0240427"	""	""	""
"7912806"	"8.59e-01"	"8.03e-01"	"0.250414"	"-6.743635"	"0.0240427"	""	""	""
"8049237"	"8.59e-01"	"8.03e-01"	"-0.250347"	"-6.743652"	"-0.0254307"	""	""	""
"8001163"	"8.59e-01"	"8.03e-01"	"0.250018"	"-6.743734"	"0.010482"	"MYLK3"	"myosin light chain kinase 3"	"91807"
"8056363"	"8.59e-01"	"8.03e-01"	"-0.250008"	"-6.743737"	"-0.0231279"	"SLC38A11"	"solute carrier family 38 member 11"	"151258"
"8047459"	"8.59e-01"	"8.03e-01"	"0.24994"	"-6.743754"	"0.0279662"	""	""	""
"7933341"	"8.59e-01"	"8.03e-01"	"-0.249777"	"-6.743794"	"-0.0128965"	"ASAH2B///ASAH2"	"N-acylsphingosine amidohydrolase 2B///N-acylsphingosine amidohydrolase 2"	"653308///56624"
"8053949"	"8.59e-01"	"8.03e-01"	"0.249767"	"-6.743797"	"0.0154298"	"KANSL3"	"KAT8 regulatory NSL complex subunit 3"	"55683"
"7984011"	"8.59e-01"	"8.03e-01"	"-0.249746"	"-6.743802"	"-0.0141416"	"FOXB1"	"forkhead box B1"	"27023"
"7976158"	"8.59e-01"	"8.03e-01"	"-0.249697"	"-6.743814"	"-0.0198174"	""	""	""
"8043639"	"8.59e-01"	"8.03e-01"	"-0.249611"	"-6.743836"	"-0.0258885"	"FER1L5"	"fer-1 like family member 5"	"90342"
"7926319"	"8.60e-01"	"8.04e-01"	"-0.249526"	"-6.743857"	"-0.0164969"	"SUV39H2"	"suppressor of variegation 3-9 homolog 2"	"79723"
"8180244"	"8.60e-01"	"8.04e-01"	"0.249468"	"-6.743871"	"0.0142187"	""	""	""
"8167784"	"8.60e-01"	"8.04e-01"	"-0.249201"	"-6.743938"	"-0.0123478"	""	""	""
"7968970"	"8.60e-01"	"8.04e-01"	"0.249175"	"-6.743944"	"0.0155586"	""	""	""
"8042119"	"8.60e-01"	"8.04e-01"	"0.24911"	"-6.74396"	"0.0207686"	"PAPOLG"	"poly(A) polymerase gamma"	"64895"
"7893885"	"8.60e-01"	"8.04e-01"	"-0.249026"	"-6.743981"	"-0.0552291"	""	""	""
"7950804"	"8.60e-01"	"8.04e-01"	"-0.248787"	"-6.744041"	"-0.0147451"	"CCDC89"	"coiled-coil domain containing 89"	"220388"
"7983928"	"8.60e-01"	"8.04e-01"	"-0.248635"	"-6.744078"	"-0.0160924"	"LIPC"	"lipase C, hepatic type"	"3990"
"8097472"	"8.60e-01"	"8.04e-01"	"-0.248593"	"-6.744089"	"-0.0113774"	""	""	""
"8164002"	"8.60e-01"	"8.04e-01"	"-0.248433"	"-6.744128"	"-0.0137595"	"ZBTB26"	"zinc finger and BTB domain containing 26"	"57684"
"8066009"	"8.60e-01"	"8.04e-01"	"-0.248419"	"-6.744132"	"-0.0154204"	"RBM39"	"RNA binding motif protein 39"	"9584"
"8087234"	"8.60e-01"	"8.05e-01"	"-0.248185"	"-6.74419"	"-0.0128047"	"ARIH2OS"	"ariadne homolog 2 opposite strand"	"646450"
"7942255"	"8.60e-01"	"8.05e-01"	"0.248111"	"-6.744208"	"0.0232403"	"KRTAP5-7"	"keratin associated protein 5-7"	"440050"
"8036451"	"8.60e-01"	"8.05e-01"	"0.248101"	"-6.744211"	"0.0142715"	"WDR87"	"WD repeat domain 87"	"83889"
"7994350"	"8.60e-01"	"8.05e-01"	"-0.24796"	"-6.744245"	"-0.0104402"	""	""	""
"8144526"	"8.60e-01"	"8.05e-01"	"0.247871"	"-6.744267"	"0.0278554"	""	""	""
"7899675"	"8.61e-01"	"8.05e-01"	"-0.2477"	"-6.74431"	"-0.0109173"	"TMEM39B"	"transmembrane protein 39B"	"55116"
"7993369"	"8.61e-01"	"8.05e-01"	"-0.24743"	"-6.744376"	"-0.0166961"	""	""	""
"8162870"	"8.61e-01"	"8.05e-01"	"-0.247409"	"-6.744382"	"-0.0103613"	"BAAT"	"bile acid-CoA:amino acid N-acyltransferase"	"570"
"8006504"	"8.61e-01"	"8.05e-01"	"-0.24716"	"-6.744443"	"-0.014288"	"FNDC8"	"fibronectin type III domain containing 8"	"54752"
"7910676"	"8.61e-01"	"8.05e-01"	"-0.247088"	"-6.744461"	"-0.0134054"	""	""	""
"7952185"	"8.61e-01"	"8.05e-01"	"-0.247083"	"-6.744462"	"-0.0245174"	"DPAGT1"	"dolichyl-phosphate N-acetylglucosaminephosphotransferase 1"	"1798"
"8087545"	"8.61e-01"	"8.05e-01"	"-0.247062"	"-6.744467"	"-0.0161029"	""	""	""
"8109141"	"8.61e-01"	"8.06e-01"	"0.246869"	"-6.744515"	"0.0171906"	"GRPEL2"	"GrpE like 2, mitochondrial"	"134266"
"8044094"	"8.61e-01"	"8.06e-01"	"-0.246664"	"-6.744565"	"-0.0183978"	"TMEM182"	"transmembrane protein 182"	"130827"
"8095402"	"8.61e-01"	"8.06e-01"	"-0.24653"	"-6.744598"	"-0.0171628"	"UGT2A3"	"UDP glucuronosyltransferase family 2 member A3"	"79799"
"8091255"	"8.62e-01"	"8.06e-01"	"-0.246098"	"-6.744704"	"-0.0109006"	"PAQR9"	"progestin and adipoQ receptor family member 9"	"344838"
"7909813"	"8.62e-01"	"8.06e-01"	"-0.245853"	"-6.744764"	"-0.013884"	""	""	""
"8081941"	"8.62e-01"	"8.06e-01"	"-0.245834"	"-6.744769"	"-0.0205282"	""	""	""
"7895684"	"8.62e-01"	"8.06e-01"	"0.245799"	"-6.744778"	"0.0393372"	""	""	""
"7892657"	"8.62e-01"	"8.07e-01"	"-0.245677"	"-6.744808"	"-0.0205287"	""	""	""
"8078738"	"8.62e-01"	"8.07e-01"	"0.245622"	"-6.744821"	"0.0138116"	"OXSR1"	"oxidative stress responsive 1"	"9943"
"8180347"	"8.62e-01"	"8.07e-01"	"-0.245478"	"-6.744857"	"-0.012672"	"CCDC187"	"coiled-coil domain containing 187"	"399693"
"8180261"	"8.62e-01"	"8.07e-01"	"-0.245277"	"-6.744906"	"-0.0162751"	"LILRA6"	"leukocyte immunoglobulin like receptor A6"	"79168"
"8135378"	"8.62e-01"	"8.07e-01"	"-0.245076"	"-6.744955"	"-0.0484803"	"PRKAR2B"	"protein kinase cAMP-dependent type II regulatory subunit beta"	"5577"
"7895658"	"8.62e-01"	"8.07e-01"	"0.244943"	"-6.744987"	"0.0225317"	""	""	""
"7895494"	"8.63e-01"	"8.07e-01"	"0.244651"	"-6.745059"	"0.030214"	""	""	""
"8100557"	"8.63e-01"	"8.07e-01"	"-0.244423"	"-6.745114"	"-0.009578"	"TECRL"	"trans-2,3-enoyl-CoA reductase-like"	"253017"
"8038852"	"8.63e-01"	"8.08e-01"	"0.244391"	"-6.745122"	"0.0148504"	"SIGLEC12"	"sialic acid binding Ig like lectin 12 (gene/pseudogene)"	"89858"
"7994565"	"8.63e-01"	"8.08e-01"	"0.24437"	"-6.745127"	"0.0192478"	"RRN3P1///RRN3P2///RRN3"	"RRN3 homolog, RNA polymerase I transcription factor pseudogene 1///RRN3 homolog, RNA polymerase I transcription factor pseudogene 2///RRN3 homolog, RNA polymerase I transcription factor"	"730092///653390///54700"
"7971419"	"8.63e-01"	"8.08e-01"	"0.244327"	"-6.745138"	"0.0146767"	"SIAH3"	"siah E3 ubiquitin protein ligase family member 3"	"283514"
"7895424"	"8.63e-01"	"8.08e-01"	"-0.244289"	"-6.745147"	"-0.0239552"	""	""	""
"7908097"	"8.63e-01"	"8.08e-01"	"0.243808"	"-6.745264"	"0.0221858"	"SMG7"	"SMG7, nonsense mediated mRNA decay factor"	"9887"
"8083745"	"8.63e-01"	"8.08e-01"	"-0.243771"	"-6.745273"	"-0.0123474"	""	""	""
"8137474"	"8.63e-01"	"8.08e-01"	"0.243629"	"-6.745308"	"0.0183717"	"ACTR3B"	"ARP3 actin related protein 3 homolog B"	"57180"
"8127989"	"8.63e-01"	"8.08e-01"	"0.243608"	"-6.745313"	"0.0319393"	"SNORD50B"	"small nucleolar RNA, C/D box 50B"	"692088"
"8146914"	"8.63e-01"	"8.08e-01"	"-0.243588"	"-6.745318"	"-0.0149579"	"TERF1"	"telomeric repeat binding factor 1"	"7013"
"8105605"	"8.63e-01"	"8.08e-01"	"0.243556"	"-6.745325"	"0.0130269"	""	""	""
"7894450"	"8.63e-01"	"8.08e-01"	"0.243246"	"-6.745401"	"0.0396138"	""	""	""
"8079615"	"8.64e-01"	"8.09e-01"	"-0.243033"	"-6.745452"	"-0.0112371"	"FBXW12"	"F-box and WD repeat domain containing 12"	"285231"
"8112994"	"8.64e-01"	"8.09e-01"	"-0.24273"	"-6.745526"	"-0.0234159"	""	""	""
"7897964"	"8.64e-01"	"8.09e-01"	"-0.242678"	"-6.745538"	"-0.018646"	""	""	""
"7917737"	"8.64e-01"	"8.09e-01"	"-0.242619"	"-6.745553"	"-0.0150643"	""	""	""
"8072757"	"8.64e-01"	"8.09e-01"	"0.242211"	"-6.745651"	"0.0214536"	"CSF2RB"	"colony stimulating factor 2 receptor beta common subunit"	"1439"
"8116400"	"8.64e-01"	"8.09e-01"	"-0.242202"	"-6.745653"	"-0.016509"	""	""	""
"8116313"	"8.64e-01"	"8.09e-01"	"0.241934"	"-6.745718"	"0.0202523"	"C5orf60"	"chromosome 5 open reading frame 60"	"285679"
"8023043"	"8.64e-01"	"8.09e-01"	"-0.241924"	"-6.745721"	"-0.0297407"	"PSTPIP2"	"proline-serine-threonine phosphatase interacting protein 2"	"9050"
"8047641"	"8.64e-01"	"8.09e-01"	"0.241908"	"-6.745724"	"0.0139895"	"CYP20A1"	"cytochrome P450 family 20 subfamily A member 1"	"57404"
"7938951"	"8.64e-01"	"8.09e-01"	"-0.241815"	"-6.745747"	"-0.0446302"	"ANO5"	"anoctamin 5"	"203859"
"8152821"	"8.64e-01"	"8.10e-01"	"-0.241699"	"-6.745775"	"-0.0116669"	"CCDC26"	"CCDC26 long non-coding RNA"	"137196"
"8140291"	"8.64e-01"	"8.10e-01"	"-0.241692"	"-6.745777"	"-0.0205217"	"LOC100101148///LOC541473///FKBP6"	"FK506 binding protein 6, 36kDa pseudogene///FK506 binding protein 6, 36kDa pseudogene///FK506 binding protein 6"	"100101148///541473///8468"
"7992632"	"8.64e-01"	"8.10e-01"	"-0.241591"	"-6.745801"	"-0.0153223"	"NTN3"	"netrin 3"	"4917"
"7957467"	"8.64e-01"	"8.10e-01"	"-0.241426"	"-6.745841"	"-0.0222999"	"C12orf29"	"chromosome 12 open reading frame 29"	"91298"
"7941364"	"8.65e-01"	"8.10e-01"	"-0.241357"	"-6.745857"	"-0.0152297"	"PCNX3"	"pecanex homolog 3 (Drosophila)"	"399909"
"8169156"	"8.65e-01"	"8.10e-01"	"0.241344"	"-6.745861"	"0.0255997"	""	""	""
"7946561"	"8.65e-01"	"8.10e-01"	"-0.241221"	"-6.74589"	"-0.0122401"	""	""	""
"7892725"	"8.65e-01"	"8.10e-01"	"0.241214"	"-6.745892"	"0.0371438"	""	""	""
"8060790"	"8.65e-01"	"8.10e-01"	"-0.241187"	"-6.745898"	"-0.0152328"	"LOC728283"	"uncharacterized LOC728283"	"728283"
"8153684"	"8.65e-01"	"8.10e-01"	"-0.241065"	"-6.745928"	"-0.0252739"	"DGAT1"	"diacylglycerol O-acyltransferase 1"	"8694"
"8153939"	"8.65e-01"	"8.10e-01"	"-0.241065"	"-6.745928"	"-0.0252739"	"DGAT1"	"diacylglycerol O-acyltransferase 1"	"8694"
"8007651"	"8.65e-01"	"8.10e-01"	"0.241033"	"-6.745935"	"0.0122085"	"DBF4B"	"DBF4 zinc finger B"	"80174"
"7895875"	"8.65e-01"	"8.10e-01"	"0.240851"	"-6.745979"	"0.026098"	""	""	""
"8111569"	"8.65e-01"	"8.10e-01"	"0.240631"	"-6.746032"	"0.071124"	"RANBP3L"	"RAN binding protein 3 like"	"202151"
"8053842"	"8.65e-01"	"8.10e-01"	"-0.240521"	"-6.746058"	"-0.018563"	"GPAT2"	"glycerol-3-phosphate acyltransferase 2, mitochondrial"	"150763"
"8027320"	"8.65e-01"	"8.11e-01"	"0.24042"	"-6.746083"	"0.0104092"	"LOC641367"	"cyclin Y like 1 pseudogene"	"641367"
"8175315"	"8.66e-01"	"8.11e-01"	"-0.239676"	"-6.746261"	"-0.0285802"	""	""	""
"7959220"	"8.66e-01"	"8.11e-01"	"-0.239665"	"-6.746264"	"-0.0179684"	"ACADS"	"acyl-CoA dehydrogenase, C-2 to C-3 short chain"	"35"
"8145922"	"8.66e-01"	"8.11e-01"	"-0.239579"	"-6.746284"	"-0.025113"	"DDHD2"	"DDHD domain containing 2"	"23259"
"8044791"	"8.66e-01"	"8.11e-01"	"0.239293"	"-6.746352"	"0.0119813"	""	""	""
"7958759"	"8.66e-01"	"8.12e-01"	"-0.239002"	"-6.746422"	"-0.0145001"	""	""	""
"8071179"	"8.66e-01"	"8.12e-01"	"-0.23882"	"-6.746465"	"-0.0171217"	"DGCR6"	"DiGeorge syndrome critical region gene 6"	"8214"
"8156056"	"8.66e-01"	"8.12e-01"	"-0.238801"	"-6.74647"	"-0.0253463"	""	""	""
"7894495"	"8.66e-01"	"8.12e-01"	"-0.238776"	"-6.746476"	"-0.0209188"	""	""	""
"8143486"	"8.66e-01"	"8.12e-01"	"0.238745"	"-6.746483"	"0.0097774"	"PRSS58"	"protease, serine 58"	"136541"
"8046530"	"8.66e-01"	"8.12e-01"	"0.23857"	"-6.746525"	"0.0129989"	"HOXD11"	"homeobox D11"	"3237"
"8119974"	"8.66e-01"	"8.12e-01"	"-0.23824"	"-6.746603"	"-0.0210387"	"SLC29A1"	"solute carrier family 29 member 1 (Augustine blood group)"	"2030"
"8060080"	"8.66e-01"	"8.12e-01"	"-0.238229"	"-6.746606"	"-0.0198892"	"OR6B2"	"olfactory receptor family 6 subfamily B member 2"	"389090"
"7895348"	"8.66e-01"	"8.12e-01"	"0.238189"	"-6.746615"	"0.0307457"	""	""	""
"7904408"	"8.67e-01"	"8.13e-01"	"0.237855"	"-6.746695"	"0.0148471"	"HSD3B2"	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2"	"3284"
"8103769"	"8.67e-01"	"8.13e-01"	"0.237752"	"-6.746719"	"0.0764032"	"HPGD"	"hydroxyprostaglandin dehydrogenase 15-(NAD)"	"3248"
"8066489"	"8.67e-01"	"8.13e-01"	"0.237735"	"-6.746723"	"0.0163992"	"WFDC12"	"WAP four-disulfide core domain 12"	"128488"
"8015572"	"8.67e-01"	"8.13e-01"	"0.237542"	"-6.746769"	"0.0108096"	"HCRT"	"hypocretin neuropeptide precursor"	"3060"
"7975851"	"8.67e-01"	"8.13e-01"	"0.237377"	"-6.746808"	"0.0204841"	"IFT43"	"intraflagellar transport 43"	"112752"
"8175365"	"8.67e-01"	"8.13e-01"	"-0.237362"	"-6.746812"	"-0.0113853"	""	""	""
"8148824"	"8.67e-01"	"8.13e-01"	"-0.237352"	"-6.746814"	"-0.0166252"	"HSF1"	"heat shock transcription factor 1"	"3297"
"7929822"	"8.67e-01"	"8.13e-01"	"0.237292"	"-6.746828"	"0.0111345"	"WNT8B"	"Wnt family member 8B"	"7479"
"8083935"	"8.67e-01"	"8.13e-01"	"0.237046"	"-6.746886"	"0.011131"	""	""	""
"8001131"	"8.67e-01"	"8.13e-01"	"0.236831"	"-6.746937"	"0.0170608"	""	""	""
"7971860"	"8.67e-01"	"8.14e-01"	"0.236594"	"-6.746993"	"0.0134235"	""	""	""
"7940191"	"8.68e-01"	"8.14e-01"	"0.236423"	"-6.747034"	"0.0149428"	"STX3"	"syntaxin 3"	"6809"
"7915351"	"8.68e-01"	"8.14e-01"	"0.236405"	"-6.747038"	"0.0134098"	"SLFNL1"	"schlafen like 1"	"200172"
"8096061"	"8.68e-01"	"8.14e-01"	"-0.236352"	"-6.74705"	"-0.0103922"	"C4orf22"	"chromosome 4 open reading frame 22"	"255119"
"7894191"	"8.68e-01"	"8.14e-01"	"0.236335"	"-6.747054"	"0.0250129"	""	""	""
"7980702"	"8.68e-01"	"8.14e-01"	"0.236273"	"-6.747069"	"0.0125071"	"NRDE2"	"NRDE-2, necessary for RNA interference, domain containing"	"55051"
"8126931"	"8.68e-01"	"8.14e-01"	"-0.236269"	"-6.74707"	"-0.0130831"	"DEFB133"	"defensin beta 133"	"403339"
"8144802"	"8.68e-01"	"8.14e-01"	"0.235993"	"-6.747135"	"0.0399835"	"PDGFRL"	"platelet derived growth factor receptor like"	"5157"
"7937986"	"8.68e-01"	"8.14e-01"	"-0.235413"	"-6.747271"	"-0.0111071"	"OR52J3"	"olfactory receptor family 52 subfamily J member 3"	"119679"
"7937498"	"8.68e-01"	"8.14e-01"	"-0.23541"	"-6.747272"	"-0.0215221"	"CRACR2B"	"calcium release activated channel regulator 2B"	"283229"
"8176397"	"8.68e-01"	"8.15e-01"	"0.235198"	"-6.747322"	"0.0095902"	"TGIF2LY///TGIF2LX"	"TGFB induced factor homeobox 2 like, Y-linked///TGFB induced factor homeobox 2 like, X-linked"	"90655///90316"
"8180233"	"8.68e-01"	"8.15e-01"	"0.235048"	"-6.747357"	"0.0146918"	""	""	""
